seq,category
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCClCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCjCCECCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCClCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCClCCCCCCCCCCC,e
CCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCbCCCCCCCjCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCDbCCCCCCCCCCCCCCCCCCjCCCCCaCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCaCCCaCCCCCjCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCjCCECCCCCCaCCCCCaCCCCCaCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCjCCCCaCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCaCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,b
CCCCCCCCCCCCCCCCCCCCCCCCChCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCECCCCCaCCbCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCaCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCjCCCCjCCCCCCCCaCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCjCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCC,b
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCabCCCCCCCCCCCCCCaCCaCCCCCCaCCCCCCCCaCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCaCCCCCCCaCCCCaCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCbCCCCCCCCjCCCECCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCbCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCC,b
CaCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCECCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCbCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCbCCCCCCCCCCCCCbCCCCCCCCCCCCCCbCCCCCCCCCCCCCCbCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjfjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,b
CaCCCCaCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCbCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCaCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCbCCCCCCCCCCbCCCCjCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCDCCCCCCCCCjCjCCEjCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCbCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCjCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,b
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCabCCCCCabCCCCCCCCCCCCCCCCbCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCjaCCDbCCCCCECCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCjjCCCCjCCCCCCCCCCCCCCCCCCbCCCCCCCCCjCCCCCCCCCCbCCCCCCCCCCCCCaCCaCCCCCCCCCCCCCCCaCCCCCCbCCCCCCCCCaCCCCCCaCaCaCCCCCCCCCCCCCCCaCCCCCCCCCjCCCCCCCCCCCCCCCCCbCCCCCCCCjCCCCCCCCaCCaCCCCCbCCCCCCCCCCCCCCCCCCC,b
aCCCCbCCCCCCCCCCCCCCCCCCCCCCCCaCCaCCCCCaCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCaCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCaCCCCCaCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCjCCCCCCaCCaCCCCCDCbCCCCCCCCCCCECCCCCCCCCCCCCCCCCaCCaCCCCCCCCCCCbCCCCCCCCCCCCaCCCaCCCCCCCCCCCCCaCCCCjCCCCCCCCCCCCbCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCbCCCCCCCCCCCCCCaCCCbCCCCCCCCCCCCCCCCCCaCCCCCCCCbCCCCCaCCCCbCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,b
jCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCbCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCbCCCCCCCCCCCCbCCCCCCCCCCCCbCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCjbCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCDCbCCCCCCCCbCCCEjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCbCCCCCCCCCCCCCCCbCCCCCCCCCCCCCbCCCCCCCCCCCCCbCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCaCCaCCCCCCCCC,b
CCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCbCCCCCCCCCCCCCCCCCbCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCbCCCCCCCCCCCCbCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCjCCbCCCCCCCCCCCCaCCCCaCbCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCaCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDECCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,b
CbCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCbCCCCCCCCjCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCECCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCbCCCCCCCCCCCCCCbCCCCCCCCCCCCCjCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCaCCCCaCCCbCCCCCCCCCCCaCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCbCCCCCCCCCCbCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCbCCCCCCCCCaCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,b
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCECCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCC,b
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCChCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCeCCCCCaeeCCCCCCDCCaeCCCCaCCCCCCCCjjECCCCCaCCCCCCCaCeCCCCCaCeCCeaCeeCCCCCaCCCCCCCCCCCCCCCCCCCaeCCCCaeCCCCCCCCaCeeCCCaCCCCCCaeeCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCccCccccCCCCggkCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCChCCCCCCCCCCCCCCCCCCCC,m
CCCCCCCCCCCCCCCCCCCCCCaCCCaCCaCCaCCCCCCCCCCCCaCCCaaCCaCCCaCCCCCCCCaCCCaCCCaCCCCaCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCaCCaCCCCCCCCCCCaCCCCCaCCCCCCCCCCaCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCaCCCCCCCCCCCaCCCCCaCCCCCCCCCCaCCCCCaCCCCvaCCCCCCCfCCCCCCCCCaCCCCCCCCCCCCCCaCCCCCaCCCCCCCCCaCCCaCCCCCaCCCCCaCCCCCCCCCCCCaCCCCCCaDCCCCCCCCCCCCCECCCCCCCbCCCCCCCCCCCCaCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCaCCaCCCCCCCCaCCCCCChaCCaCCCCCCCCCCCCCCCCCaCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCaCCCCCaCCCCCCCCCCCCCCCCCCCCCCCaCCCaCCCaCCCCCCCCCCCCCCaCCeCCCCCCaCCCCCCaCCCCCaCeCeCCCCCCCCCCCaeCCCCCaCCeCeCCaCCCCCCCCCCCCCCCCaCCCCCCCCCCaCCCeCaeCCCCeCCCCaCCeCeCaCeCCCbCCCCC,m
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCaCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCaCCaCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCaCCaCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCaCCCCaCCDECCCCCCCCCCCCCaCCaCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCaCCaCCCCCCCCCCCCCCCCCCCCCaCCaCCCCCCCCCCCCCCCCCCaCCaCCCCCCCCCCCCCaCCaCCCCCCCaCCCaCCCCCCCCCCCCCCCaCCCCCCaCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,m
CCCCaeCCCCCCCaCCCeaCCCCCCCCaCCCCaCCCCCCCeCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaeeCCaeCCCCCCCCaCCCCCCeCCeCCCCaeeCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCaCCeCCCCCaCCCCeCCCeCaCCCCeCCCaCCCeCaCeCCeCCaCCCeeCCCCCaeeCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCaCCaeCCeCCCCaeCeCCahCeeCCaDeCCCCCCCCaCCCeCCECCCCCCaCCCCCCCCCeaCCeCCCaeCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCChCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCaCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCChCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCC,m
aCCCCCCaaCCCCCCaaCCCCCCCaCaCCCCCCaaCCCCCCaaCCCCCCaaCCCCbCCCCCCCCCCCCCCCaaCCCCaeeaCCCCCCCCCaaCCCCCCeaeaeCCCCCCCCaCCCCCCCCCCCaaCeCaCaCaeeaCCCCCCCaCeeaCaCCCCCCCCCCCCCCCCCCbCCCCCaeeCCaCCCCCCCDaECaCCCCCCCCCaaeaeCaCCaaCeeaeCCCCCCCeaaavCCddCCCCCCCCCCCCCCCfCCCaaeeeCeeaeCeeaCeaCeeaeCeaaaeCCfCCCCaCCaeeeeCeCCeCCCCCCCCCCeCCaeCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,m
